Week Start,Week End,GRIPCA,RMFG,COG,Total
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,2.0,,2
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,2.0,,2
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,,1.0,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
2026-01-05T00:00:00,2026-01-11T00:00:00,,1.0,,1
